date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:56:21	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.18d.delayed	(from https://pocomart.mysapo.net/samsung-galaxy-s21-ultra)
16:56:21	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.18e.delayed	(from https://pocomart.mysapo.net/samsung-galaxy-s21-ultra)
16:56:25	21240/21240	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:13%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/iphone-12-pro-max-xanh.jpg?v=1623565283510	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/iphone-12-pro-max-xanh6898.jpg	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:27	45133/45133	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:11%20GMT	https://bizweb.dktcdn.net/100/429/689/products/galaxy-s21-plus-5g-bac-didongviet-1.jpg?v=1623565189073	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/galaxy-s21-plus-5g-bac-didongviet-19f5b.jpg	(from https://pocomart.mysapo.net/samsung-galaxy-s21-ultra)
16:56:27	159166/159166	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:05:52%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/de4afc174454fe2f7a04783d6e886346.jpg?v=1623565189073	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/de4afc174454fe2f7a04783d6e8863469f5b.jpg	(from https://pocomart.mysapo.net/samsung-galaxy-s21-ultra)
16:56:29	103468/103468	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2014:27:03%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/samsung-galaxy-s21-ultra-128gb.jpg?v=1623565189073	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/samsung-galaxy-s21-ultra-128gb9f5b.jpg	(from https://pocomart.mysapo.net/samsung-galaxy-s21-ultra)
16:56:30	23680/23680	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:17%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/iphone-12-pro-max-128gb-graphite-0194252021200-25102020-1-p.jpg?v=1623565283510	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/iphone-12-pro-max-128gb-graphite-0194252021200-25102020-1-p6898.jpg	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:38	68201/68201	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:19%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/429/689/products/iphone-12-pro-max-ba-c.jpg?v=1623565283510	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/grande/100/429/689/products/iphone-12-pro-max-ba-c6898.jpg	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:39	71426/71426	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:21%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/iphone-12-pro-max-ba-c.jpg?v=1623565283510	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/iphone-12-pro-max-ba-c6898.jpg	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:44	93951/93951	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202023%2009:56:29%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/iphone-12-pro-max-xanh.jpg?v=1623565283510	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/iphone-12-pro-max-xanh6898.jpg	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:47	111168/111168	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:20:18%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/iphone-12-pro-max-128gb-graphite-0194252021200-25102020-1-p.jpg?v=1623565283510	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/iphone-12-pro-max-128gb-graphite-0194252021200-25102020-1-p6898.jpg	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:48	50624/50624	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:32%20GMT	https://bizweb.dktcdn.net/100/429/689/products/iphone-12-pro-max-xanh.jpg?v=1623565283510	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/iphone-12-pro-max-xanh6898.jpg	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:48	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.199.delayed	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:48	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.19a.delayed	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:49	77441/77441	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:26%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/iphone-12-pro-max-va-ng.jpg?v=1623565283510	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/iphone-12-pro-max-va-ng6898.jpg	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:49	48092/48092	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:36%20GMT	https://bizweb.dktcdn.net/100/429/689/products/iphone-12-pro-max-va-ng.jpg?v=1623565283510	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/iphone-12-pro-max-va-ng6898.jpg	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:49	72415/72415	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:39%20GMT	https://bizweb.dktcdn.net/100/429/689/products/iphone-12-pro-max-128gb-graphite-0194252021200-25102020-1-p.jpg?v=1623565283510	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/100/429/689/products/iphone-12-pro-max-128gb-graphite-0194252021200-25102020-1-p6898.jpg	(from https://pocomart.mysapo.net/iphone-12-pro-max-chinh-hang)
16:56:49	23803/23803	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:41%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/304itd0-a0u-7-37988d49-819b-4958-9e9f-6954a9955437.jpg?v=1623808988217	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/304itd0-a0u-7-37988d49-819b-4958-9e9f-6954a99554371f4c.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-001)
16:56:50	15067/15067	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:41%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-001-1-d0aa003a-ba34-4ca9-9564-42887f8a73f3.jpg?v=1623808988217	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-001-1-d0aa003a-ba34-4ca9-9564-42887f8a73f31f4c.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-001)
16:57:02	79103/79103	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:43%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/429/689/products/304itd0-a0u-vuong-a0954654-0a43-4a9c-a026-5786147d0bf0.jpg?v=1623808988217	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/grande/100/429/689/products/304itd0-a0u-vuong-a0954654-0a43-4a9c-a026-5786147d0bf01f4c.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-001)
16:57:16	160751/160751	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:44%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/304itd0-a0u-vuong-a0954654-0a43-4a9c-a026-5786147d0bf0.jpg?v=1623808988217	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/304itd0-a0u-vuong-a0954654-0a43-4a9c-a026-5786147d0bf01f4c.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-001)
16:57:16	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.1a2.delayed	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-001)
16:57:17	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.1a3.delayed	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-001)
16:57:21	180077/180077	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:44%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001-1-d0aa003a-ba34-4ca9-9564-42887f8a73f3.jpg?v=1623808988217	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001-1-d0aa003a-ba34-4ca9-9564-42887f8a73f31f4c.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-001)
16:57:23	29062/29062	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:21:02%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-001-2-1.jpg?v=1623808992620	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-001-2-17b28.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-31169fw-001)
16:57:27	180077/180077	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:06:50%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001-d850fcd5-89e7-4caf-b778-191246e6ee31.jpg?v=1623808988217	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001-d850fcd5-89e7-4caf-b778-191246e6ee311f4c.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-001)
16:57:27	262203/262203	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:20:34%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/304itd0-a0u-7-37988d49-819b-4958-9e9f-6954a9955437.jpg?v=1623808988217	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/304itd0-a0u-7-37988d49-819b-4958-9e9f-6954a99554371f4c.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-001)
16:57:27	15067/15067	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:07:15%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-001-a439d008-9a37-4e97-8492-10780b33a414.jpg?v=1623808992620	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-001-a439d008-9a37-4e97-8492-10780b33a4147b28.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-31169fw-001)
16:57:41	86404/86404	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:07:20%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/429/689/products/31169fw-001-1.jpg?v=1623808992620	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/grande/100/429/689/products/31169fw-001-17b28.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-31169fw-001)
16:57:41	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.1aa.delayed	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-31169fw-001)
16:57:41	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.1ab.delayed	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-31169fw-001)
16:57:46	19393/19393	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2008:23:40%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/202006231804293963-1.jpg?v=1623809101307	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/202006231804293963-198a7.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z2w-a04)
16:57:51	25605/25605	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2008:23:41%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/3116z2w-a04-3.jpg?v=1623809101307	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/3116z2w-a04-398a7.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z2w-a04)
16:57:56	180077/180077	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:07:20%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001-1.jpg?v=1623808992620	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001-17b28.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-31169fw-001)
16:57:58	180077/180077	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:21:12%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001-a439d008-9a37-4e97-8492-10780b33a414.jpg?v=1623808992620	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001-a439d008-9a37-4e97-8492-10780b33a4147b28.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-31169fw-001)
16:58:06	89783/89783	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:07:35%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/429/689/products/3116z2w-a04-vuong.jpg?v=1623809101307	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/grande/100/429/689/products/3116z2w-a04-vuong98a7.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z2w-a04)
16:58:25	169465/169465	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:21:41%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/202006231804293963-1.jpg?v=1623809101307	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/202006231804293963-198a7.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z2w-a04)
16:58:26	184725/184725	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:21:40%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/3116z2w-a04-vuong.jpg?v=1623809101307	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/3116z2w-a04-vuong98a7.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z2w-a04)
16:58:27	363211/363211	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:07:21%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001-2-1.jpg?v=1623808992620	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001-2-17b28.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-31169fw-001)
16:58:27	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.1b4.delayed	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z2w-a04)
16:58:27	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.1b5.delayed	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z2w-a04)
16:58:45	275506/275506	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:21:47%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/3116z2w-a04-3.jpg?v=1623809101307	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/3116z2w-a04-398a7.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z2w-a04)
16:58:46	169465/169465	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:08:18%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/202006231804293963-2-6016dc1f-02e2-4278-b80b-de562fa2c3ac.jpg?v=1623809101307	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/202006231804293963-2-6016dc1f-02e2-4278-b80b-de562fa2c3ac98a7.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z2w-a04)
16:58:46	14146/14146	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202023%2009:58:29%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/304itd0-a0u-vuong-42a33344-143f-4ed5-9747-56f2369672dd.jpg?v=1623809190547	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/304itd0-a0u-vuong-42a33344-143f-4ed5-9747-56f2369672ddab09.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z3w-001)
16:58:46	169465/169465	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:22:10%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/202006231804293963-802b8129-d726-41b5-8987-a38cd8c5bc61.jpg?v=1623809101307	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/202006231804293963-802b8129-d726-41b5-8987-a38cd8c5bc6198a7.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z2w-a04)
16:58:47	23264/23264	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:08:37%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/3116z3w-001-2.jpg?v=1623809190547	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/3116z3w-001-2ab09.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z3w-001)
16:58:59	79435/79435	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:08:38%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/429/689/products/3116z3w-001-vuong.jpg?v=1623809190547	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/grande/100/429/689/products/3116z3w-001-vuongab09.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z3w-001)
16:59:12	153005/153005	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Nov%202023%2016:05:22%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/3116z3w-001-vuong.jpg?v=1623809190547	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/3116z3w-001-vuongab09.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z3w-001)
16:59:12	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.1bd.delayed	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z3w-001)
16:59:12	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.1be.delayed	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z3w-001)
16:59:14	160751/160751	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Nov%202023%2016:05:22%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/304itd0-a0u-vuong-42a33344-143f-4ed5-9747-56f2369672dd.jpg?v=1623809190547	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/304itd0-a0u-vuong-42a33344-143f-4ed5-9747-56f2369672ddab09.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z3w-001)
16:59:20	165761/165761	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:08:49%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-a04-vuong-aa7edbbf-20d8-46e0-b574-46438fb53d63.jpg?v=1623809190547	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-a04-vuong-aa7edbbf-20d8-46e0-b574-46438fb53d63ab09.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z3w-001)
16:59:20	244733/244733	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:22:34%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/3116z3w-001-2.jpg?v=1623809190547	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/3116z3w-001-2ab09.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-3116z3w-001)
16:59:20	15090/15090	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:22:54%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-a04-vuong-2b8c0a8a-0ee8-4888-bc46-3c516f9eab88.jpg?v=1623809182647	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-a04-vuong-2b8c0a8a-0ee8-4888-bc46-3c516f9eab88cbef.jpg	(from https://pocomart.mysapo.net/giay-the-thao-nam-nu-31169fw-001)
16:59:20	15067/15067	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:09:11%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-001.jpg?v=1623809182647	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-001cbef.jpg	(from https://pocomart.mysapo.net/giay-the-thao-nam-nu-31169fw-001)
16:59:35	91477/91477	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:09:13%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/429/689/products/22052337710-379631097-1-a3a3a0dc-118c-4382-b2da-c080f28b8997.jpg?v=1623809182647	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/grande/100/429/689/products/22052337710-379631097-1-a3a3a0dc-118c-4382-b2da-c080f28b8997cbef.jpg	(from https://pocomart.mysapo.net/giay-the-thao-nam-nu-31169fw-001)
16:59:42	123752/123752	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:09:13%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/22052337710-379631097-1-a3a3a0dc-118c-4382-b2da-c080f28b8997.jpg?v=1623809182647	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/22052337710-379631097-1-a3a3a0dc-118c-4382-b2da-c080f28b8997cbef.jpg	(from https://pocomart.mysapo.net/giay-the-thao-nam-nu-31169fw-001)
16:59:49	165761/165761	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:09:14%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-a04-vuong-2b8c0a8a-0ee8-4888-bc46-3c516f9eab88.jpg?v=1623809182647	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-a04-vuong-2b8c0a8a-0ee8-4888-bc46-3c516f9eab88cbef.jpg	(from https://pocomart.mysapo.net/giay-the-thao-nam-nu-31169fw-001)
16:59:52	180077/180077	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:23:05%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001.jpg?v=1623809182647	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/31169fw-001cbef.jpg	(from https://pocomart.mysapo.net/giay-the-thao-nam-nu-31169fw-001)
16:59:52	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.1c8.delayed	(from https://pocomart.mysapo.net/giay-the-thao-nam-nu-31169fw-001)
16:59:52	0/-1	---M--	302	error ('')			https://pocomart.mysapo.net/checkout	E:/xampp/htdocs/LapTop_Tuan/pocomart.mysapo.net/checkout.1c9.delayed	(from https://pocomart.mysapo.net/giay-the-thao-nam-nu-31169fw-001)
16:59:58	30178/30178	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202023%2010:23:34%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-a04-3-1.jpg?v=1623809006277	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/medium/100/429/689/products/31169fw-a04-3-100cb.jpg	(from https://pocomart.mysapo.net/kappa-giay-the-thao-nam-nu-31169fw-a04)
17:00:00	160751/160751	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202023%2004:09:24%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/304itd0-a0u-vuong-6d96c2df-6d9f-46e7-896a-590ae16c0247.jpg?v=1623809182647	E:/xampp/htdocs/LapTop_Tuan/bizweb.dktcdn.net/thumb/1024x1024/100/429/689/products/304itd0-a0u-vuong-6d96c2df-6d9f-46e7-896a-590ae16c0247cbef.jpg	(from https://pocomart.mysapo.net/giay-the-thao-nam-nu-31169fw-001)
